,type,title,year,month,id,genre,score,directores,guionistas,actores,resumen,sinopsis,duracion
419,movie,The Parades,2024.0,2.0,tt31102181,Drama,6.6,['Michihito Fujii'],['Michihito Fujii'],"['Masami Nagasawa', 'Kentarô Sakaguchi', 'Ryûsei Yokohama']","Una mujer no ceja en la búsqueda de su hijo tras una devastadora catástrofe, hasta que se da cuenta de que ha muerto y está atrapada en un mundo de almas atormentadas.",,132.0
420,movie,Me Dicen El Panzer,2024.0,1.0,tt31108300,Drama,6.6,['Rodrigo Quintero Arauz'],"['Rodrigo Quintero Arauz', 'Jairo Ramos']","['Orlando Alexis Ortiz', 'Priscilla Liztel Lopez Ramos', 'Eloris Yamirelis Lastra Rivera']",,,90.0
421,movie,Indonesia dari Timur,2024.0,2.0,tt31108426,Drama,,['Ari Sihasale'],['Dirmawan Hatta'],"['Ibnu Jamil', 'Ari Sihasale', 'Dinda Ghania']","Edu and Coach John unite to rebuild a fractured soccer team in Papua, aiming for redemption after winning the National Championship but facing turmoil over unfulfilled bonuses, with Edu's daughter Anya feeling neglected amid the project.",,112.0
422,movie,Kukejar Mimpi,2024.0,3.0,tt31109262,Drama,9.0,['Indra Gunawan'],['Cassandra Massardi'],"['Aisyah Aqilah', 'Raisya Bawazier', 'Novia Bachmid']",The story of a high school girl named Mimpi who wants to become a cheerleader. She and her friends then struggled to show their existence in the midst of a school situation that likes to fight.,,99.0
423,movie,Epäonnistunut tyhjyys,2024.0,11.0,tt31110145,Drama,6.0,['Mika Taanila'],['Harry Salmenniemi'],['Ariane Tretow'],"Filmed entirely with an industrial thermal camera, Failed Emptiness describes a three-week vacation in the middle of a heatwave. It shows the familiar experience of emptiness when responsibilities end.",,66.0
424,movie,Historia de pastores,2024.0,10.0,tt31110553,Drama,6.7,['Jaime Puertas'],[],"['Mari Marín', 'Antón Rodríguez', 'Yusuf Román']","Un becario geólogo se topa con un pastor herido, desatando una aventura que mezcla lo viejo y lo nuevo. A través del silencio y la sugerencia, la película retrata la vida rural española con giros sorprendentes.",,80.0
425,movie,I Hate Love,2024.0,2.0,tt31113091,Drama,8.1,['VI.Venkatesh'],['VI. Venkatesh'],"['Priyanka Chollangi', 'Nagi Jabardest', 'Kittaiah']",Ramababu hates love for a certain reason but dramatically he loves Sita. Sita's father knows that his daughter's life will be fruitful if marries her to Rambabu but he refuses their union.,,147.0
426,movie,No nos moverán,2024.0,12.0,tt31113406,Drama,8.0,['Pierre Saint-Martin Castellanos'],"['Iker Compeán Leroux', 'Pierre Saint-Martin']","['Luisa Huertas', 'Gabriela Aguirre', 'Juan Carlos Colombo']","Socorro, obsessed with finding her brother's killer from 1968's Tlatelolco massacre, receives a clue and risks everything, straining family ties, to avenge his death by locating the former soldier.",,
427,movie,Kseukul,2024.0,2.0,tt31114619,Drama,,['Park Mi-kyung'],"['Kang Jihoon', 'Park Mi-kyung', 'Jung Mingkyung']","['Dawon', 'Baek Gyeol', 'Gu Seul-i']",,,
428,movie,What Do We Do Now?,2024.0,4.0,tt31114962,Drama,,['Kevo Aregbe'],['Kevo Aregbe'],"['Brandon Beezy Anderson', 'Denna Anderson', 'Afrykah Aregbe']",,,
429,movie,Das Licht,2024.0,10.0,tt31116299,Drama,,['Tom Tykwer'],[],"['Lars Eidinger', 'Nicolette Krebitz', 'Michael Ihnow']","A family faces collapse as they deal with modern issues, searching for new beginnings in a troubled world.",,
430,movie,Per un nuovo domani,2024.0,1.0,tt31116292,Drama,8.0,['Luca Brignone'],"['Mario Cristiani', 'Cosetta Lagani', 'Stefano Nannipieri']","['Gianluca Bottoni', 'Leonardo Caneva', 'Paolo Giommarelli']","The original Italian title is 'Per un Nuovo Domani'. It's the forgotten story of a group of non-Italian Jews, who had fled to Italy from Nazi occupied countries in Europe, who were forced to migrate to a small place in Tuscany, 'Castelnuovo di Garfagnana', when the 'racial laws' ... Leer todo",,
431,movie,Kai shi de qiang,2024.0,10.0,tt31116678,Drama,6.4,['Youjia Qu'],['Youjia Qu'],"['Hanyu Fu', 'Jijun Miao', 'Taiwen Zhang']","Zhuang struggles with life's pressures as he comes of age. When Meng, a gifted runner, brushes him off, the anguished Zhuang joins her team. He plans a dramatic move to get her attention.",,105.0
432,movie,Mann Behka,2024.0,1.0,tt31118437,Drama,,['Raghav Pillutla'],['Raghav Pillutla'],"['Ishaan Anand', 'Anoushka Gupta', 'Aarav Bhatnagar']","A character study of Manav Aggarwal, a good natured and naïve 19-year-old, as he navigates through his personal life filled with trials and tribulations over the course of a memorable summer.",,77.0
433,movie,Venid y veréis,2024.0,2.0,tt31122938,Drama,,[],['Comunità Cenacolo'],[],,,
434,movie,Kurinji,2024.0,2.0,tt31123773,Drama,,['Gireesh Kunnummal'],[],['Aavani Avoos'],,,
435,movie,Khelaghar Bandhte Legechi,2024.0,5.0,tt31137056,Drama,8.0,['Shibaji Dutta'],"['Mita Chowdhury', 'Pritam Dasgupta']","['Parthasarathi Deb', 'Plabon Deb', 'Joy Sengupta']","Founder of sweet shop Khirodasundari imparts wisdom to grandson Megh about life's joys and sorrows. After founder's demise, Megh confronts parents, holding them accountable for his troubled childhood.",,100.0
436,movie,Miro,2024.0,2.0,tt31137244,Drama,3.2,['Hossein Rigi'],[],"['Ayoub Afshar', 'Soudabeh Beizaee', 'Amir Reza Delavari']","Miro, a mischievous Baloch teen, navigates life's rough tides. As hardship strikes his family, reality dawns and Miro learns responsibility before life's cruelty overwhelms him.",,
437,movie,Motshameko O Kotsi,2024.0,2.0,tt31124437,Drama,,['Merlin Tafou'],[],"['Keorapetse Mabotja', 'Jackson Molefe', 'Katlego E. Nkgodi']","Heartbroken and seeking guidance, Nosipho confides in her close friend Nomusa. She admits that her emotions got the best of her, and she ended up in an intimate encounter with her ex-boyfriend. Driven by a mix of guilt and insecurity.",,68.0
438,movie,Double Blended,2024.0,8.0,tt31144869,Drama,,"['Robert Brown Jr.', 'Raymond Cottman', 'Ethan X Evans']",['Robert Brown Jr.'],"['Lyndell Banks', 'Joy Sarah Brewer', 'Robert Brown Jr.']",Two married couples that were once married to each other's ex-spouse have pleasantly coped with a Double Blended family lifestyle until an upcoming event causes a disturbance and brings up an unknown past secret that causes a rift in the relationships.,,87.0
439,movie,Shesh Rokkha,2024.0,1.0,tt31145117,Drama,5.3,[],"['Rohit Dey', 'Soumya Nandy', 'Rohit Soumya']","['Indraneil Sengupta', 'Parno Mittra', 'Somraj Maity']",Rupsha (Susmita Chatterjee) meets Troyee (Parno Mittra) and Abhi (Somraj) in London when she goes there to complete her post-graduation. She goes from being a tenant to a friend very soon. But life's drama seems to put their friendship to the test.,,109.0
440,movie,Il Lago Incantato,2024.0,1.0,tt31149981,Drama,,['Max Chicco'],"['Max Chicco', 'Gigi Colasanto', ""Stefano D'Antuono""]","['Gigi Colasanto', 'Sofia Elia', 'Roberto Pitta']","The Enchanted Lake is based on a real story. Nestled in the mountains at the edge of Greater Turin, the small town of Balangero is known for hosting one of the largest asbestos quarries in the world.",,70.0
441,movie,Air War,2024.0,4.0,tt31150307,Drama,7.3,['Roy Hornshtein'],"['Roy Hornshtein', 'Yoav Katz']","['Maor Schwietzer', 'Daniel Litman', 'Lihi Kornowski']","Rivalry between Israeli fighter pilots escalates before 1967 Six-Day War. As Israel's survival is threatened, they must unite to lead their squadron, ultimately achieving victory.",,106.0
442,movie,Paper Plates,2024.0,1.0,tt31151026,Drama,,['Brian Nguyen'],['Brian Nguyen'],"['Demian Alan Mancino', 'Tom Walljasper', 'Joshua Kahn']",Four men botch a would-be series of bank heists in Middle America and are stuck having to deal with the consequences -and each other.,,106.0
443,movie,Day Trippers,2024.0,3.0,tt31151649,Drama,,['Veronica Kedar'],['Veronica Kedar'],"['Naama Amit', 'Nell Barlow', 'Nitai Gvirtz']",A teen rebel and a runaway bride meet up as strangers in Amsterdam and form an unlikely bond.,,97.0
444,movie,Desperado,2024.0,1.0,tt31152127,Drama,6.0,['Siyu Cheng'],['Mengmeng Huang'],"['Danny Kwok-Kwan Chan', 'Miya Muqi', 'Xing Yu']","Hace años, Zhou Ke irrumpió solo en la guarida de una banda para rescatar a su hermano Banuo, pero fue arrestado y encarcelado. Tras salir, Zhou lleva una vida despreocupada como Li Fei. ¿Adónde debería ir ahora?",,100.0
445,movie,Titip Surat Untuk Tuhan,2024.0,3.0,tt31152435,Drama,6.4,['Karsono Hadi'],"['Rahadian Efendi', 'Sukhdev Singh', 'Tisa T.S.']","['M. Adhiyat', 'Marsha Timothy', 'Donny Damara']","A seven year old child, longing for the warmth of his family, he turned to God by writing and sending letters.",,81.0
446,movie,Maaye and Company,2024.0,2.0,tt31153873,Drama,,['B Sandeep Kumar'],[],"['Anusha Anand', 'Arjun Kishore Chandra', 'Navindra Gangadhar Gowda']","Maaye and Company revolves around the possibility that if social media is misused for selfish purposes, crimes may be committed.",,
447,movie,Fedya. Narodnyy futbolist,2024.0,10.0,tt31156718,Drama,7.0,['Nikolay Akelkin'],['Ilya Kazakov'],"['Elshan Aleskerov', 'Matvey Amelyanovich', 'Dmitriy Belotzerkovskiy']","The people's favorite, the country's best football player Fyodor Cherenkov, is not going through the best period in his life. The only thing that keeps him from despair is his dream of playing at the World Cup. But the head coach of the national team removes him from the team at ... Leer todo",,125.0
448,movie,Takas,2024.0,2.0,tt31157326,Drama,5.4,['Roman Perez Jr.'],['Nigel Santos'],"['Audrey Avila', 'Cess Garcia', 'Mon Mendoza']","Las mejores amigas, Angel y Lexi, huyen tras cometer un crimen. Su vida, aparentemente tranquila, se complica cuando un nuevo hombre entra en escena.",,
449,movie,Kuyang,2024.0,7.0,tt31158596,Drama,5.3,['Yongki Ongestu'],"['Achmad Benbela', 'Alim Sudio']","['Dimas Aditya', 'Alyssa Abidin', 'Putri Ayudya']","Un candidato a funcionario civil llamado Bimo fue destinado a un pueblo aislado de la isla de Borneo y llevó consigo a su esposa, Sriatun, que estaba embarazada. Desde su llegada a la aldea comenzaron a producirse sucesos extraños.",,97.0
450,movie,Alemari E Baduku,2024.0,2.0,tt31158691,Drama,9.6,['Siddu C Kattimani'],[],"['Sridhar Atavi', 'Sandeep Mallikarjun', 'Jaanu Suresh']",Alemari E Baduku revolves around how small misunderstandings can lead to unimaginable disasters.,,
451,movie,Blood of My Blood - Expansion Ain't Easy,2024.0,1.0,tt31159013,Drama,,['Naike Driscoll'],['Gregory Bell'],"['Gregory Bell Jr.', 'Irvin Boseman', 'Shaqwanna Burwell']","Prepare for a cinematic rollercoaster as ""Blood of My Blood"" immerses you in the tumultuous life of Levi Harper, a young real estate agent and aspiring record label owner. In a world where dreams collide with harsh realities, Levi finds himself at a crossroads as the pandemic cri... Leer todo","Prepare for a cinematic rollercoaster as ""Blood of My Blood"" immerses you in the tumultuous life of Levi Harper, a young real estate agent and aspiring record label owner. In a world where dreams collide with harsh realities, Levi finds himself at a crossroads as the pandemic cripples home sales and interest rates soar.With his father, Sam, a former kingpin in the drug trade serving time, Levi faces an unprecedented dilemma - be a law-abiding citizen or follow in his father's criminal footsteps. The gripping narrative unfolds against the backdrop of a world grappling with economic turmoil, forcing Levi to make choices that will define his destiny.Fueled by the allure of fast cars, fast money, and fast living, Levi plunges into a realm where the line between citizen and criminal blurs. As he navigates the complexities of his father's legacy, Levi discovers that expansion ain't easy. The movie explores themes of loyalty, ambition, and the high price one pays when dreams clash with the unforgiving realities of life.""Blood of My Blood"" is a pulse-pounding drama that delves into the choices we make, the paths we walk, and the consequences that follow. Will Levi rise above his father's shadows, or will he succumb to the allure of a life on the edge? Buckle up for a riveting ride that will leave you questioning the fine line between ambition and the cost of the choices we make. Don't miss the chance to witness Levi's journey unfold in this intense crime drama. #BloodOfMyBloodMovie #Brickbybrickfilm #ExpansionAintEasy",
452,movie,Asemane Gharb,2024.0,2.0,tt31159944,Drama,6.1,['Mohammad Asgari'],['Mohammad Asgari'],"['Milad Keymaram', 'Amir Hossein Arman', 'Armin Rahimian']","The story of Asman Gharb deals with the early days of the war and the role of Ali Akbar Shiroudi. In this movie starring Milad K. Maram, Ali Akbar Shiroudi's personality and lofty thinking are well displayed.",,
453,movie,Kemiti E Samparka,2024.0,2.0,tt31160264,Drama,9.0,['Chandi Parija'],['Rupesh Kumar Nayak'],"['Lipsa Mishra', 'Akash Das Nayak', 'Elina Samantray']","Pratyush hopes to build a family with Priya, who believes finding Pratyusha will complete her incomplete life. But will fate intervene?",,
454,movie,The Trip,2024.0,2.0,tt31163089,Drama,,['Lindsey Paulette'],['Lindsey Paulette'],"['Zoë Bowen Smith', 'Colton Johnson', 'Cassidy Joy Watkinson']","After finding out their best friends have secretly ended their five year long relationship, two friends turned lovers attempt to hide their new found romance during their college reunion trip to the mountains.",,90.0
455,movie,"My Lover, My Grave",2024.0,2.0,tt31169846,Drama,7.0,['Bryce Humphrey'],['Brett Caron'],"['Louisa Capulet', 'Nick Bright', 'Harjeet Dhillon']",,,
456,movie,A Song and a Prayer,2024.0,2.0,tt31170400,Drama,,['Robert Klinger'],['Robert Klinger'],"['Arnita Champion', 'Selma Pinkard', 'Marcus T. Thomas']","After falling on hard times in Los Angeles, aspiring singer Melly Brown finds that church and family can see you through when the chips are down.",,88.0
457,movie,Una llave hacia el pasado,2024.0,1.0,tt31171453,Drama,,['Mauro Mauad'],[],"['Laura Angel', 'Sophia De La Parra', 'Leo Gandara']",,,86.0
458,movie,Edelweiss Piraten,2024.0,2.0,tt31170769,Drama,,"['Alexander Deprez', 'Nathalie Nijs']","['Alexander Deprez', 'Nathalie Nijs']","['Arne De Tremerie', 'Titus De Voogdt', 'Siebe Duthoit']","Freedom for Flanders, Dees Van Langemarck's nationalist party, continues to rise in the polls. Van Langemarck is therefore preparing for a great victory, after which he will raise a free Flanders to extraordinary heights economically and culturally. Do you know the country where ... Leer todo",,
459,movie,The Unforgettable Day,2024.0,3.0,tt31171712,Drama,1.8,['Seung-yong Kang'],['Seung-yong Kang'],"['Kim Gyu-ri', 'Han Jee-ho', 'Ko Joo-hee']","A stormy story that comes into Hwapyeong Spot, a place of life with the hopes of three family members, in Gwangju in May 1980.",,105.0
460,movie,Lantrani,2024.0,2.0,tt31171944,Drama,5.0,"['Kaushik Ganguly', 'Bhaskar Hazarika', 'Gurvinder Singh']",['Durgesh Singh'],"['Rajesh Awasthi', 'Boloram Das', 'Jitendra Kumar']",The different segments of small towns and rural worlds where people take absurd measures to survive.,,99.0
461,movie,Meet Me Outside,2024.0,1.0,tt31172094,Drama,3.6,['Lamonte Hawley'],[],"[""James 'Rooster' Devaull"", 'Egypt Bradley', 'Ilis Hawley']","Maurice, a married man, engaged in an affair with his mistress during his wife's business trips. However, an unexpected visitor at his door led to a life-altering event, disrupting his illicit relationship's secrecy.",,84.0
462,movie,Therapy,2024.0,2.0,tt31172060,Drama,4.0,['Lamonte Hawley'],['Lamonte Hawley'],"['Norvell Barbour', 'Hog Beezy', 'Egypt Bradley']",,,83.0
463,movie,Dhaya Bharati,2024.0,2.0,tt31173309,Drama,9.3,['K.G. Vijayakumar'],['K.G. Vijayakumar'],"['Kailash', 'Appani Sarath', 'Gokulam Gopalan']",The story of this film takes place in the backdrop of a one-teacher tribal school in a forest. Two teachers who have been there many times react against the brutal exploitation of tribals in the villages.,,148.0
464,movie,Mai,2024.0,2.0,tt31174028,Drama,6.8,['Tran Thanh'],[],"['Huynh Uyen An', 'Hong Dao', 'Phuong Anh Dao']","Inquieta y atormentada por el pasado, Mai es recibida por un nuevo amanecer cuando se hace amiga a regañadientes del donjuán del vecindario. Pero cuando su ayer la alcanza hoy, ¿qué será de su mañana?",,131.0
